year,era,zone,x,y,plate_x,plate_z,pitch_type,description,outcome
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.01993257545357529,2.6098065999796103,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.6180674464145051,2.584004558585181,CU,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.3715838727716426,2.927820914270667,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.3918117464223963,2.003149193018061,FF,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.4378086922705815,3.0505411684916166,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.2747475395877066,2.980263907115109,FF,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.16664009129971158,2.84352332359481,FF,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.09330219189906797,2.3759193180629063,SI,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.1519183858261662,3.2011606442275924,FC,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.4314942967546558,2.113001712806783,FC,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.4305636635573207,1.9938753067681407,CH,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,-0.0627542861974684,3.5787574167873686,FC,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.4244311984876062,2.763081428951578,FC,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,0.15455448827746743,3.6059310833683194,FF,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.3467210686155868,2.040699020670478,CH,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.592891548955353,1.8700482093007365,CH,foul_tip,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.1919108192197249,2.4203196762390053,FF,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,-0.18212434352116724,3.189294330123372,FF,foul_tip,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.7188634715632192,2.9580627881286254,SI,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.43758838576706394,1.7163140863321984,KC,swinging_strike,Whiff (Miss)
