year,era,zone,x,y,plate_x,plate_z,events,outcome
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.1845952838952556,2.1163464378170778,grounded_into_double_play,Out
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,-0.09658512992276524,2.1852553858837473,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.22999791268224645,2.1647224915093677,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.5628636203199575,2.486388401158289,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.6856099573234835,2.701672078073732,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.33305639400533216,2.728038643790684,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.4516612047362432,1.6712227269262927,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,-0.04986394147389311,1.8863904341164712,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.6687402667551633,2.6863110469375973,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.38003392450734474,2.934035134995916,home_run,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.3628154792152941,2.5365083737630587,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.23427711159141917,2.861201114807461,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.41524606253027896,2.1343672748915075,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.4277070245271781,2.7244694255464545,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.7488233122400059,3.0445243782796796,double,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.7651222532919445,2.647207735841961,double,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.263890606791777,2.569667394337258,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.0885920220380807,2.19929632249099,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,-0.1611557554734498,2.3192115958773267,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),3,3,3,0.6435900186413126,3.1998125851678347,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,-0.0917945712270104,2.143826218109116,home_run,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.8190429609132239,1.71018675018141,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.4226126005604862,2.14597992237366,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.7532604909836971,2.658990240504373,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.371822802133537,2.035400474274142,grounded_into_double_play,Out
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.05652968372764577,2.660203598954333,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.2165482298480508,2.2122018777184778,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,0.00375712123113924,3.414674677371304,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.4350614129275684,2.0531562076210186,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.5340551324314058,2.0444698615460855,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.335818667810631,1.9886317119942984,grounded_into_double_play,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.6065568939288373,2.2946456452780817,grounded_into_double_play,Out
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.5474327560907619,2.832119226243044,home_run,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.01606373790627513,2.9486502054950843,home_run,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.5816012847889723,2.983925671145335,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.6040049636412401,2.1175241996816796,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.3367670423905327,2.586038577599596,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,0.07694783345664982,3.116967081819589,home_run,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.49892828647662,3.2756200092657193,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.3092986285847379,2.1255902622490868,home_run,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.5850091958581198,2.6681018383222597,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.7461506717982475,1.9461300910708657,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,-0.07309679199920582,3.549759193822855,home_run,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.01988863347896685,2.539131986802058,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,-0.0627941020459375,3.6091331994232703,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.3948297658466682,2.270874427177883,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.7040888917522239,1.8884752538753031,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.5527275080968691,2.904882410088432,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.48294019895274654,1.9622152593316955,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.5930073223474384,2.951853974194701,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.568776407585097,2.133511750578808,double,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,-0.22643162543127443,3.6117191967972153,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.2761266118104969,2.0075263361093967,grounded_into_double_play,Out
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.34979129644403517,2.872536756796221,home_run,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),3,3,3,0.456553173776064,3.4729522803200057,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.5878732303416122,2.035201767098475,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.7670117595781514,2.5489853509402653,home_run,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.6073890726740061,2.8538185090794608,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.4335494984512468,2.3931046140110332,home_run,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.7239164483402383,2.866364375928965,double,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.4276559991551596,2.008614474692609,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.6934592801080179,2.4256278595564047,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,-0.2541869534048804,3.116595628254678,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),3,3,3,0.6084543915305382,3.29261309409018,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.25710075984388303,1.7307669356239566,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.6399984503620321,1.6140967490902494,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.05257393545882016,2.9851985169761788,double,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),3,3,3,0.6128591298252424,3.702644019218479,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.5929351886145153,1.6721569034514945,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.7691402265727789,2.9999536232200414,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.19818023606889223,2.695587448995548,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.6226808029670406,3.405685187055136,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,0.23150741678713263,3.324530050947044,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,-0.05297422140537455,2.089877769275629,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.1063440148082756,2.0276125563713503,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.1182808043622909,2.937920669141871,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.8252168998167622,3.5663470317172137,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.10770369705160712,1.7228424651663037,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.5245415925045489,2.661962427638505,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.36941227152247785,1.9416182728032616,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,-0.0667038811386153,2.2565391150158463,double,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.24585723752409583,2.2650452375612975,force_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.374012203750234,2.390390626660931,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.4217277120480238,2.2650560852261665,strikeout,Out
